ID_Alumno,Universidad,Carrera,Edad,Genero,Anio_Cursada,Horas_Estudio_Semanal,Asistencia_Porcentaje,Trabaja,Promedio_Academico,Materias_Aprobadas,Materias_Recursadas,Satisfaccion_Carrera,Indice_Permanencia
3008,UNC,Ingeniería,19,M,6,11,68.6,Si,8.2,46,3,6.0,100.0
3009,UTN,Economía,22,F,1,5,100.0,Si,7.7,9,0,6.2,100.0
3010,UNSAM,Ingeniería,31,Otro,4,17,100.0,Si,8.3,26,3,5.8,100.0
3011,UTN,Medicina,21,Otro,2,12,75.9,Si,9.7,5,2,7.9,100.0
3012,UBA,Ciencia De Datos,27,Otro,4,13,71.2,Si,7.1,26,3,5.0,93.7
3013,UNSAM,Ingeniería,21,M,4,11,63.3,Si,9.0,26,0,8.9,100.0
3014,UTN,Psicología,24,Otro,5,15,83.5,No,6.9,30,0,5.8,100.0
3015,UNC,Ingeniería,25,F,6,23,83.7,Si,9.8,38,0,9.4,100.0
3017,UNC,Psicología,29,M,4,11,85.9,No,8.7,26,5,5.8,100.0
3018,UNC,Psicología,25,M,6,21,68.4,No,10.0,33,3,7.8,100.0
3019,UNLP,Economía,25,M,2,12,87.6,No,8.8,14,0,7.0,100.0
3020,UBA,Economía,23,F,5,24,72.1,No,10.0,28,4,6.0,100.0
3021,UTN,Economía,26,F,2,14,69.1,No,9.5,8,1,7.7,100.0
3022,UTN,Medicina,28,Otro,1,12,67.4,Si,8.4,5,6,4.1,100.0
3023,UNLaM,Ciencia De Datos,24,Otro,4,11,77.8,Si,8.0,19,0,8.1,100.0
3024,UNSAM,Ingeniería,27,M,5,15,67.2,No,7.0,37,4,5.5,90.8
3025,UNSAM,Medicina,25,F,4,18,92.5,No,10.0,33,2,7.8,100.0
3026,UNLP,Economía,20,F,6,12,80.8,Si,6.1,41,3,5.5,97.6
3027,UNLaM,Ingeniería,31,Otro,4,12,88.3,No,6.9,20,3,5.8,100.0
3028,UNC,Derecho,25,M,6,31,99.0,No,10.0,38,1,8.1,100.0
3029,UNLP,Ingeniería,21,F,2,9,67.3,Si,8.7,16,0,7.0,100.0
3030,UBA,Economía,27,F,1,7,95.1,Si,5.9,3,1,6.0,100.0
3031,UNLP,Ciencia De Datos,26,Otro,6,25,78.9,No,10.0,36,7,5.9,100.0
3032,UNLP,Economía,22,F,2,9,78.5,Si,9.4,12,4,7.1,100.0
3034,UNLaM,Economía,26,F,4,21,65.6,No,8.8,22,6,4.8,100.0
3035,UBA,Medicina,26,M,6,19,100.0,No,8.2,39,4,4.7,100.0
3036,UNLP,Ingeniería,18,M,6,25,72.2,No,10.0,32,4,6.6,100.0
3037,UBA,Psicología,22,Otro,1,11,87.4,No,9.9,7,1,8.0,100.0
3038,UNC,Psicología,17,Otro,2,13,100.0,No,7.9,13,0,6.7,100.0
3039,UNLaM,Derecho,24,M,3,3,97.1,Si,8.5,18,4,5.2,100.0
3040,UTN,Medicina,18,Otro,6,25,72.2,No,8.7,35,0,7.6,97.3
3041,UBA,Ingeniería,27,F,5,16,61.7,Si,7.3,30,3,5.5,90.2
3044,UNLP,Psicología,17,Otro,4,12,69.9,No,7.6,27,0,6.9,92.7
3045,UNSAM,Derecho,19,M,4,9,58.4,Si,5.6,29,4,2.9,68.8
3046,UNLP,Medicina,26,Otro,6,24,77.3,No,9.2,39,3,5.9,100.0
3047,UTN,Economía,23,Otro,4,16,83.3,No,7.6,19,2,5.9,100.0
3048,UNSAM,Ingeniería,34,Otro,6,22,82.0,No,10.0,30,2,6.8,100.0
3049,UNLP,Economía,24,M,1,20,72.3,No,8.2,10,3,6.9,100.0
3050,UTN,Ciencia De Datos,25,M,1,18,84.9,No,9.0,10,2,6.0,100.0
3051,UNLP,Ingeniería,31,Otro,4,16,89.2,No,10.0,12,6,5.0,100.0
3052,UBA,Medicina,30,M,3,18,67.8,No,9.7,19,0,9.4,100.0
3053,UBA,Ingeniería,26,Otro,5,31,65.4,No,10.0,31,0,9.4,100.0
3054,UNC,Psicología,26,Otro,1,9,93.2,Si,8.2,9,0,7.0,100.0
3055,UNSAM,Medicina,31,F,1,12,80.1,Si,9.6,7,1,7.2,100.0
3056,UNLP,Medicina,28,Otro,1,17,75.5,Si,9.0,4,4,6.5,100.0
3057,UNLP,Medicina,22,M,5,22,58.7,No,8.7,34,6,4.8,93.1
3059,UBA,Derecho,19,M,3,13,72.2,No,6.1,17,0,5.7,91.1
3060,UNSAM,Ciencia De Datos,19,M,2,13,93.1,Si,10.0,18,3,7.4,100.0
3061,UNLaM,Economía,32,M,2,10,80.1,No,9.0,15,4,6.2,100.0
3062,UNLaM,Medicina,31,F,1,17,82.3,No,7.3,4,0,7.5,96.6
3063,UNC,Psicología,18,F,3,9,79.9,Si,9.3,17,0,7.3,100.0
3064,UTN,Derecho,18,M,6,21,66.6,No,8.9,31,0,8.3,100.0
3065,UNC,Derecho,25,M,6,26,63.9,No,10.0,30,1,7.4,100.0
3066,UNLP,Ingeniería,20,Otro,2,13,72.5,No,8.3,11,0,7.4,98.6
3067,UNSAM,Ingeniería,26,M,2,10,81.3,Si,8.0,13,1,7.4,100.0
3068,UNLaM,Ingeniería,20,M,4,21,76.1,No,9.9,22,3,6.5,100.0
3069,UNLP,Medicina,19,F,2,18,84.4,No,7.8,4,3,6.3,96.6
3070,UNLP,Medicina,18,M,6,22,60.7,No,7.2,40,2,6.4,81.1
3071,UTN,Ingeniería,19,Otro,3,8,82.3,No,8.0,16,4,5.1,100.0
3072,UNC,Ingeniería,22,Otro,3,15,72.0,No,7.0,29,4,4.3,97.3
3073,UTN,Derecho,32,Otro,6,24,80.7,No,10.0,33,4,7.4,100.0
3074,UNLP,Derecho,29,F,1,10,65.4,Si,6.2,5,0,5.6,84.8
3075,UNSAM,Psicología,29,Otro,6,19,99.8,Si,10.0,32,0,7.7,100.0
3076,UNSAM,Economía,21,M,1,8,73.8,Si,6.8,3,4,3.9,93.8
3077,UNLaM,Medicina,22,M,5,16,100.0,Si,8.3,25,1,6.4,100.0
3078,UNLP,Ciencia De Datos,25,F,2,15,83.8,No,7.2,16,1,6.5,100.0
3079,UTN,Ciencia De Datos,28,M,1,17,85.7,No,9.1,7,0,7.5,100.0
3080,UTN,Ciencia De Datos,25,M,3,19,79.8,No,10.0,16,3,7.8,100.0
3081,UNLaM,Ciencia De Datos,22,F,6,18,91.9,No,8.6,37,1,8.0,100.0
3082,UNC,Ciencia De Datos,33,F,4,10,72.6,Si,6.6,25,1,6.8,100.0
3083,UNC,Medicina,27,F,2,15,71.5,No,9.2,5,0,8.4,100.0
3084,UNLP,Ingeniería,30,Otro,3,19,67.5,No,10.0,21,2,6.7,100.0
3085,UNSAM,Derecho,19,M,6,18,95.0,No,9.8,42,5,6.1,100.0
3086,UNLP,Ciencia De Datos,33,F,4,13,68.3,Si,6.0,21,1,5.8,74.8
3087,UNLP,Derecho,17,Otro,4,7,82.1,Si,7.6,26,4,5.4,100.0
3088,UTN,Derecho,19,F,6,20,76.1,No,10.0,36,1,8.8,100.0
3089,UBA,Derecho,19,Otro,5,22,81.9,Si,10.0,28,3,6.5,100.0
3090,UNLaM,Economía,27,M,4,14,91.3,Si,9.4,26,0,8.4,100.0
3091,UBA,Medicina,29,F,1,7,86.9,No,8.0,9,3,6.7,100.0
3092,UNSAM,Ciencia De Datos,26,F,2,20,87.0,No,10.0,14,1,8.1,100.0
3093,UNSAM,Psicología,23,M,2,11,99.6,Si,7.5,13,0,7.7,100.0
3094,UNLP,Derecho,19,F,1,5,57.3,Si,4.3,10,1,3.5,77.5
3095,UNLP,Ingeniería,28,Otro,6,16,87.2,Si,9.2,29,0,8.0,100.0
3096,UNC,Economía,26,Otro,2,13,92.8,Si,8.9,12,0,7.6,100.0
3097,UNLaM,Psicología,23,M,1,6,80.9,Si,5.4,10,1,5.7,100.0
3098,UNLaM,Ingeniería,23,Otro,6,14,86.0,No,9.0,36,5,6.0,100.0
3099,UNC,Psicología,17,Otro,5,12,100.0,Si,6.8,28,1,6.0,100.0
3100,UNSAM,Ciencia De Datos,19,M,4,11,81.6,No,9.2,24,2,6.6,100.0
3101,UNLaM,Medicina,22,Otro,2,16,77.7,No,8.8,9,2,6.1,100.0
3102,UNLP,Psicología,24,F,2,13,81.0,Si,9.7,18,0,8.6,100.0
3103,UNLaM,Ciencia De Datos,31,M,1,9,65.2,Si,7.7,3,3,6.3,92.9
3104,UNSAM,Economía,24,Otro,6,19,98.6,No,10.0,36,4,6.6,100.0
3105,UNSAM,Ciencia De Datos,19,F,4,21,64.4,No,9.2,27,2,6.7,100.0
3106,UBA,Medicina,29,Otro,3,18,70.3,No,8.5,17,0,7.4,100.0
3107,UTN,Psicología,19,Otro,6,22,79.8,No,9.1,38,3,5.6,100.0
3108,UNC,Psicología,23,F,4,20,71.1,Si,7.2,16,4,5.3,99.9
3109,UNC,Economía,27,Otro,6,28,59.3,No,9.8,33,3,6.6,98.0
3110,UNLP,Ingeniería,32,F,5,14,96.4,No,8.3,23,0,8.4,100.0
3111,UNC,Medicina,19,Otro,6,12,54.3,Si,7.3,40,2,6.2,95.1
3113,UTN,Medicina,17,Otro,6,19,100.0,No,10.0,37,2,7.6,100.0
3114,UNC,Derecho,22,F,3,10,90.9,Si,9.5,15,1,8.4,100.0
3115,UTN,Economía,27,F,5,18,69.2,Si,8.3,25,2,7.2,100.0
3116,UNLaM,Economía,32,Otro,5,25,69.5,No,9.4,25,2,6.9,100.0
3117,UNC,Economía,21,M,6,16,93.6,No,8.8,34,0,8.2,100.0
3118,UNSAM,Economía,25,Otro,6,24,90.0,No,10.0,36,1,8.1,100.0
3119,UTN,Economía,20,M,3,15,85.7,No,8.7,23,1,6.7,100.0
3120,UBA,Economía,25,Otro,2,12,97.9,Si,7.7,13,0,6.9,100.0
3121,UNC,Psicología,17,F,3,16,71.8,No,8.7,19,2,5.9,100.0
3122,UNLP,Derecho,21,Otro,2,12,72.4,Si,6.4,14,0,6.8,82.2
3123,UBA,Psicología,33,M,6,27,83.4,No,10.0,43,1,7.6,100.0
3124,UNSAM,Ciencia De Datos,32,F,4,14,96.8,Si,8.2,24,2,7.2,100.0
3125,UNLP,Psicología,26,M,2,21,87.2,No,10.0,15,5,7.1,100.0
3126,UTN,Psicología,32,Otro,2,12,68.5,No,7.4,13,6,3.9,100.0
3127,UNSAM,Economía,17,M,1,14,91.6,Si,8.1,2,4,5.3,98.1
3128,UNSAM,Economía,27,F,2,12,78.7,No,8.1,7,4,6.4,100.0
3129,UNC,Derecho,26,Otro,1,14,62.2,No,9.3,10,0,8.0,100.0
3130,UNSAM,Medicina,18,M,1,10,83.2,No,9.5,5,0,9.1,100.0
3131,UNC,Ingeniería,19,M,2,8,72.9,Si,7.5,12,0,7.3,95.6
3132,UNLP,Derecho,26,Otro,4,24,88.8,No,10.0,24,3,7.2,100.0
3133,UNSAM,Derecho,21,F,1,9,65.8,Si,8.7,9,2,6.6,95.7
3134,UNC,Medicina,20,F,6,23,82.3,No,9.1,31,0,7.2,100.0
3135,UNSAM,Economía,21,M,2,9,77.6,Si,6.0,15,2,5.6,100.0
3136,UBA,Ingeniería,21,Otro,4,17,72.7,Si,7.0,19,0,6.4,86.2
3137,UTN,Ingeniería,26,Otro,4,23,84.4,Si,9.3,15,2,8.2,100.0
3138,UNSAM,Economía,31,F,5,16,74.0,No,9.0,26,1,8.4,100.0
3139,UNC,Economía,25,Otro,5,15,100.0,Si,7.2,25,1,5.9,100.0
3140,UNC,Derecho,23,Otro,2,13,62.8,Si,8.9,12,0,7.5,100.0
3141,UBA,Economía,19,Otro,3,14,85.7,No,7.1,13,0,6.0,100.0
3142,UBA,Ciencia De Datos,22,F,1,4,62.1,Si,5.9,3,3,5.1,93.8
3143,UNSAM,Medicina,26,M,4,20,86.5,Si,8.5,28,2,7.1,100.0
3144,UBA,Medicina,25,F,1,10,74.3,Si,9.3,2,1,8.4,100.0
3145,UNSAM,Economía,28,F,4,14,96.5,Si,9.6,25,1,8.7,100.0
3146,UTN,Derecho,29,M,6,22,91.8,No,10.0,36,3,6.7,100.0
3147,UNLP,Derecho,30,Otro,4,11,80.7,No,6.6,19,2,5.7,92.5
3148,UNLP,Economía,24,M,5,18,48.3,Si,6.5,25,4,4.4,93.3
3149,UBA,Economía,28,M,5,15,73.7,No,10.0,26,1,8.4,100.0
3150,UNSAM,Ciencia De Datos,29,M,2,13,62.5,No,9.1,11,0,7.3,100.0
3151,UNSAM,Ciencia De Datos,26,Otro,3,13,100.0,Si,9.1,14,4,5.6,100.0
3153,UBA,Derecho,31,M,3,21,87.1,Si,7.9,16,8,4.2,100.0
3154,UNLaM,Ciencia De Datos,28,M,3,9,71.0,Si,8.5,16,2,5.7,100.0
3155,UNLaM,Derecho,17,F,1,6,69.2,No,6.1,0,2,5.4,93.9
3156,UBA,Ciencia De Datos,28,F,6,19,74.6,No,9.9,39,1,7.2,100.0
3157,UBA,Economía,31,M,1,3,84.4,No,8.6,10,3,6.4,100.0
3158,UNC,Medicina,20,Otro,4,13,79.3,No,6.5,16,0,5.6,88.6
3160,UNLaM,Ingeniería,21,F,4,20,76.6,Si,9.9,28,1,7.6,100.0
3161,UNLP,Medicina,26,M,4,18,81.2,No,10.0,28,0,8.7,100.0
3162,UTN,Psicología,17,F,5,22,98.6,No,10.0,28,0,9.5,100.0
3163,UNLaM,Ciencia De Datos,27,F,1,11,56.1,No,9.1,0,6,5.8,100.0
3164,UNSAM,Medicina,22,F,5,16,80.7,Si,10.0,31,1,8.2,100.0
3165,UTN,Ciencia De Datos,21,Otro,3,18,87.1,No,7.6,12,4,4.2,100.0
3166,UNC,Psicología,25,F,4,9,89.4,Si,8.3,21,4,5.4,100.0
3167,UNLaM,Derecho,27,F,3,26,99.2,Si,10.0,14,3,7.5,100.0
3168,UNSAM,Medicina,28,M,2,9,87.9,Si,8.0,11,2,6.2,100.0
3169,UNLaM,Ciencia De Datos,17,M,4,23,100.0,No,10.0,18,1,9.1,100.0
3170,UNLP,Ingeniería,30,Otro,5,22,67.6,No,9.1,25,2,7.0,100.0
3171,UNC,Psicología,28,F,5,22,72.3,No,8.1,29,0,6.8,97.5
3172,UNLaM,Psicología,18,M,2,14,74.4,Si,10.0,7,0,8.3,100.0
3173,UNLP,Economía,17,M,6,26,80.6,No,10.0,35,1,8.9,100.0
3174,UNLaM,Economía,27,M,4,24,76.5,Si,10.0,25,2,6.9,100.0
3175,UTN,Medicina,21,Otro,4,21,87.5,Si,10.0,26,2,8.2,100.0
3176,UNLP,Ingeniería,29,M,5,11,78.2,Si,7.7,31,2,6.4,100.0
3177,UNLaM,Derecho,31,Otro,1,8,87.7,Si,7.3,9,0,7.0,100.0
3178,UBA,Economía,18,Otro,1,14,74.4,No,7.3,0,2,6.2,92.3
3179,UNLaM,Ciencia De Datos,24,F,2,10,71.1,No,7.6,10,2,7.0,100.0
3180,UBA,Medicina,26,M,3,16,100.0,Si,7.7,15,0,7.4,100.0
3181,UNLP,Medicina,31,F,3,16,81.6,Si,10.0,23,0,9.4,100.0
3182,UNSAM,Psicología,26,M,4,22,98.6,No,9.8,18,1,7.5,100.0
3183,UNLP,Derecho,36,F,5,17,95.5,No,9.5,30,0,8.0,100.0
3184,UNLaM,Ingeniería,28,F,3,8,60.5,Si,5.5,21,0,4.9,89.9
3186,UNC,Economía,27,M,4,20,79.4,No,8.7,31,0,6.9,100.0
3187,UBA,Medicina,17,Otro,3,9,88.5,No,7.9,20,2,5.6,100.0
3189,UBA,Ingeniería,23,F,5,21,86.9,No,9.9,28,2,8.6,100.0
3190,UBA,Medicina,29,F,3,12,65.4,No,8.4,13,0,7.8,95.4
3191,UNC,Ingeniería,17,F,6,21,91.7,No,9.3,39,4,5.7,100.0
3193,UNSAM,Ingeniería,28,Otro,6,19,73.7,No,7.8,37,1,6.1,100.0
3194,UNC,Medicina,26,M,5,26,79.3,No,10.0,25,1,8.8,100.0
3195,UNLP,Ciencia De Datos,28,M,2,15,93.3,No,8.9,4,0,8.9,100.0
3196,UNC,Ciencia De Datos,20,F,6,21,78.2,Si,8.0,34,0,6.6,100.0
3197,UTN,Psicología,22,M,5,21,62.6,No,9.7,28,6,5.0,97.0
3198,UNC,Ingeniería,26,Otro,1,9,86.1,Si,8.5,8,0,8.5,100.0
3199,UNSAM,Psicología,28,F,3,5,86.4,Si,7.8,14,1,7.0,100.0
3200,UNLP,Ciencia De Datos,23,M,2,18,83.6,Si,9.7,11,2,7.2,100.0
3201,UNLaM,Economía,26,Otro,4,17,100.0,Si,10.0,31,4,7.4,100.0
3204,UNSAM,Ingeniería,17,F,5,33,83.3,No,10.0,34,2,8.2,100.0
3205,UNC,Ciencia De Datos,19,F,6,17,84.4,Si,10.0,36,3,6.3,100.0
3206,UTN,Ingeniería,24,Otro,6,28,75.2,No,10.0,36,0,9.4,100.0
3207,UNLaM,Psicología,29,M,1,13,64.0,Si,6.9,7,2,4.9,93.0
3208,UTN,Psicología,27,Otro,6,21,51.1,Si,7.5,40,1,6.5,80.5
3210,UBA,Economía,28,M,5,22,95.0,Si,9.6,31,0,7.7,100.0
3211,UNC,Economía,25,F,2,4,94.2,Si,7.1,14,3,5.1,100.0
3212,UNSAM,Economía,21,M,4,20,77.2,Si,9.4,23,4,6.1,100.0
3213,UTN,Psicología,21,F,5,18,89.5,Si,7.8,28,2,6.4,100.0
3214,UNC,Medicina,17,F,4,16,88.1,No,7.0,32,0,7.2,100.0
3216,UNLaM,Psicología,19,F,3,13,78.8,No,9.9,25,0,9.3,100.0
3217,UTN,Ingeniería,17,Otro,6,23,89.5,Si,9.6,42,3,7.0,100.0
3218,UBA,Ingeniería,29,F,3,20,80.0,No,8.7,24,5,6.1,100.0
3219,UNLP,Psicología,25,Otro,5,13,76.9,Si,6.4,32,4,4.1,83.6
3220,UTN,Ingeniería,22,Otro,5,16,100.0,Si,10.0,30,0,9.3,100.0
3221,UNSAM,Psicología,28,Otro,4,15,71.7,Si,6.4,20,3,4.8,100.0
3222,UTN,Psicología,23,F,5,10,83.3,No,8.4,33,1,6.7,100.0
3223,UNLaM,Derecho,22,Otro,4,10,65.4,Si,9.1,22,3,7.5,100.0
3224,UBA,Economía,29,Otro,3,9,100.0,No,6.4,18,2,5.8,100.0
3225,UNC,Ingeniería,26,Otro,2,14,85.1,Si,8.4,13,0,7.3,100.0
3226,UNLP,Economía,29,Otro,6,21,94.3,Si,10.0,35,3,7.3,100.0
3227,UBA,Psicología,21,F,6,17,75.7,No,7.9,40,1,6.3,100.0
3228,UNSAM,Ciencia De Datos,38,F,1,15,85.7,Si,8.5,4,0,7.5,100.0
3229,UNLaM,Ingeniería,24,M,1,16,73.5,No,7.6,3,0,6.7,100.0
3230,UNSAM,Ciencia De Datos,27,M,3,16,100.0,Si,7.9,17,0,7.7,100.0
3231,UNSAM,Ingeniería,19,Otro,4,11,71.3,Si,7.6,17,5,3.6,92.6
3232,UBA,Ciencia De Datos,21,M,6,25,100.0,No,9.1,41,0,7.3,100.0
3233,UBA,Psicología,30,Otro,6,21,89.2,Si,10.0,34,0,8.5,100.0
3234,UNSAM,Psicología,19,F,5,18,93.9,Si,8.1,22,5,5.1,100.0
3235,UBA,Ciencia De Datos,25,M,3,7,72.6,Si,7.1,16,3,5.6,95.6
3238,UNLaM,Ciencia De Datos,22,M,1,12,89.7,No,7.4,4,0,7.2,99.6
3239,UNLP,Economía,31,F,4,20,99.9,No,9.2,23,3,5.8,100.0
3240,UNSAM,Psicología,28,M,3,17,93.9,Si,7.3,15,0,6.5,100.0
3241,UNLaM,Psicología,28,F,1,3,74.7,No,7.3,5,1,7.2,100.0
3242,UNSAM,Economía,18,M,3,14,91.9,No,9.8,16,0,8.7,100.0
3243,UBA,Ingeniería,22,M,6,23,69.8,Si,8.7,37,1,6.7,97.8
3244,UNSAM,Ciencia De Datos,22,F,5,17,83.6,Si,8.9,32,0,7.7,100.0
3245,UTN,Ingeniería,19,M,1,10,89.5,No,8.0,0,0,7.0,100.0
3246,UNC,Psicología,17,M,3,22,89.6,No,8.1,11,1,7.8,100.0
3247,UNC,Ciencia De Datos,25,Otro,2,10,76.6,No,8.4,11,1,7.3,100.0
3248,UTN,Psicología,19,Otro,2,12,100.0,Si,8.0,9,1,6.3,100.0
3249,UNC,Derecho,23,M,6,24,96.5,No,10.0,31,0,8.4,100.0
3250,UNLP,Psicología,26,M,4,17,91.0,No,10.0,26,0,8.0,100.0
3251,UNLP,Ciencia De Datos,25,F,1,10,78.8,Si,5.7,3,0,6.6,88.2
3252,UBA,Derecho,24,F,4,18,88.8,No,9.0,26,4,6.3,100.0
3253,UNLaM,Derecho,21,Otro,4,17,100.0,No,8.1,28,1,7.5,100.0
3254,UBA,Economía,21,Otro,2,10,77.7,Si,5.8,10,1,6.1,88.5
3255,UNSAM,Economía,20,Otro,5,21,87.1,Si,10.0,33,2,7.1,100.0
3256,UNLaM,Psicología,17,F,1,12,61.1,No,7.0,3,2,6.4,78.2
3257,UBA,Ciencia De Datos,19,F,2,14,94.2,No,7.8,11,0,6.4,100.0
3258,UNLaM,Ingeniería,17,F,6,16,92.5,Si,10.0,37,1,8.2,100.0
3259,UNLaM,Ciencia De Datos,20,F,2,17,96.2,No,8.3,14,1,6.8,100.0
3260,UNLaM,Economía,21,F,6,20,77.5,Si,10.0,43,1,7.2,100.0
3261,UNLP,Psicología,18,F,5,22,86.0,Si,9.8,30,2,7.4,100.0
3262,UNLP,Ciencia De Datos,23,M,2,7,93.7,No,5.9,7,2,4.8,94.5
3263,UNSAM,Psicología,25,F,1,10,100.0,No,6.5,6,0,7.1,100.0
3264,UNC,Ciencia De Datos,29,M,3,9,68.7,Si,8.4,27,2,5.7,100.0
3265,UNSAM,Derecho,18,Otro,2,11,97.9,Si,8.5,15,1,7.8,100.0
3266,UTN,Derecho,17,M,2,18,76.8,No,7.0,10,6,2.9,100.0
3267,UBA,Psicología,17,F,5,18,88.5,No,9.1,37,1,8.5,100.0
3268,UBA,Medicina,23,Otro,5,19,97.9,Si,8.5,26,2,6.9,100.0
3269,UTN,Medicina,20,Otro,6,24,64.6,No,10.0,36,2,7.8,100.0
3270,UBA,Psicología,21,M,5,17,77.4,Si,8.5,34,0,7.8,100.0
3271,UNLP,Derecho,17,F,4,13,85.3,Si,6.6,25,1,5.7,97.8
3272,UNSAM,Ingeniería,19,F,4,15,90.5,Si,9.5,22,0,8.6,100.0
3273,UNLP,Derecho,24,M,5,18,81.8,No,7.6,36,2,5.6,100.0
3274,UBA,Psicología,22,F,4,18,77.4,Si,10.0,26,1,7.4,100.0
3275,UBA,Medicina,22,Otro,5,20,80.7,No,9.6,33,2,7.4,100.0
3276,UNLP,Psicología,26,F,4,23,75.0,Si,8.7,29,0,7.2,100.0
3277,UNSAM,Derecho,31,M,5,24,96.5,No,9.6,31,0,8.2,100.0
3278,UNSAM,Psicología,28,M,3,14,98.8,No,8.0,16,0,6.7,100.0
3279,UNLaM,Economía,29,F,2,11,83.2,No,6.6,18,0,7.3,100.0
3280,UBA,Medicina,23,Otro,3,13,61.9,Si,8.1,12,2,5.6,100.0
3281,UNSAM,Economía,27,Otro,1,11,91.2,No,9.4,8,5,5.0,100.0
3282,UBA,Derecho,24,M,4,15,91.3,No,8.9,19,1,7.8,100.0
3283,UTN,Medicina,24,Otro,3,15,86.4,Si,9.0,18,0,9.0,100.0
3284,UNLaM,Ingeniería,27,Otro,2,13,86.0,Si,6.5,12,0,6.7,95.9
3285,UNSAM,Medicina,25,Otro,6,25,86.3,No,10.0,33,0,8.3,100.0
3286,UTN,Ciencia De Datos,22,F,3,11,84.1,Si,6.0,12,0,6.2,82.0
3287,UBA,Medicina,18,Otro,6,17,85.4,Si,9.4,40,0,8.4,100.0
3288,UNLaM,Ciencia De Datos,30,F,6,26,81.3,Si,10.0,35,4,7.0,100.0
3289,UNLaM,Medicina,23,Otro,6,18,65.9,Si,10.0,34,0,8.0,100.0
3290,UBA,Derecho,21,M,5,19,100.0,No,8.6,36,1,6.7,100.0
3291,UNSAM,Derecho,17,M,3,9,81.2,Si,7.8,16,0,7.8,100.0
3292,UTN,Medicina,17,F,5,21,90.1,Si,10.0,31,1,8.1,100.0
3293,UNSAM,Ingeniería,21,M,5,22,87.2,No,9.7,41,5,5.6,100.0
3294,UBA,Medicina,26,M,3,9,84.0,Si,6.2,25,0,6.4,83.7
3295,UNLaM,Derecho,24,M,5,14,81.0,No,7.5,30,1,6.1,100.0
3296,UNLaM,Economía,17,M,6,16,84.4,No,8.5,35,1,7.8,100.0
3297,UNSAM,Ingeniería,17,F,1,15,67.5,No,6.7,9,2,6.1,94.6
3298,UBA,Derecho,19,F,4,15,69.0,No,7.4,23,0,6.0,100.0
3299,UNLP,Ciencia De Datos,31,M,5,13,87.1,Si,10.0,34,2,7.6,100.0
3300,UBA,Psicología,26,F,6,23,73.7,No,9.5,30,2,8.0,100.0
3301,UNLaM,Medicina,25,F,3,17,76.1,No,6.8,19,3,4.9,94.2
3302,UTN,Derecho,26,M,5,20,74.1,No,8.1,31,4,4.9,100.0
3303,UNLP,Ciencia De Datos,22,Otro,2,12,97.3,No,10.0,14,0,9.6,100.0
3304,UNSAM,Psicología,29,F,6,17,82.2,No,8.0,27,0,7.6,100.0
3305,UTN,Economía,28,Otro,2,11,76.6,Si,6.0,11,3,4.6,83.3
3306,UNLP,Ciencia De Datos,29,F,6,11,62.0,Si,5.6,33,6,2.8,87.6
3307,UNSAM,Ciencia De Datos,20,Otro,6,22,98.2,Si,10.0,35,2,8.1,100.0
3308,UTN,Psicología,17,Otro,4,25,96.9,Si,10.0,27,2,7.8,100.0
3309,UTN,Derecho,25,Otro,6,29,84.0,Si,10.0,35,0,8.1,100.0
3310,UBA,Psicología,23,F,4,16,67.8,Si,9.7,23,3,7.4,100.0
3311,UNC,Medicina,32,Otro,1,11,95.6,Si,8.7,4,1,7.1,100.0
3312,UNSAM,Ingeniería,33,F,4,18,100.0,No,9.6,28,0,9.3,100.0
3313,UNC,Ingeniería,22,Otro,3,11,100.0,No,9.7,17,2,6.8,100.0
3314,UTN,Psicología,30,F,5,26,73.9,No,10.0,30,0,8.3,100.0
3316,UBA,Psicología,25,F,3,11,59.6,No,6.1,24,0,5.7,83.4
3317,UTN,Derecho,29,F,1,23,83.4,No,9.7,2,3,6.3,100.0
3318,UNLP,Derecho,23,Otro,1,7,65.2,Si,7.5,7,0,6.9,90.5
3319,UNC,Economía,20,M,5,12,87.7,Si,9.1,28,0,7.1,100.0
3320,UNSAM,Derecho,17,M,6,19,49.0,Si,10.0,27,5,6.7,98.5
3322,UNLaM,Ciencia De Datos,17,F,4,12,83.5,Si,9.6,22,0,9.2,100.0
3323,UNC,Derecho,23,Otro,3,11,84.8,No,9.9,21,0,7.7,100.0
3324,UNC,Medicina,22,F,6,14,95.5,No,10.0,32,1,8.6,100.0
3325,UBA,Ingeniería,22,M,1,3,71.8,No,5.6,2,3,4.7,95.4
3326,UTN,Derecho,19,M,6,17,72.6,Si,10.0,34,2,6.8,100.0
3327,UBA,Ciencia De Datos,17,F,3,13,97.5,No,8.8,15,2,6.0,100.0
3328,UTN,Derecho,17,Otro,5,19,69.3,No,10.0,26,3,6.5,100.0
3329,UNC,Medicina,19,Otro,2,15,62.9,No,6.6,9,3,5.7,87.1
3330,UNSAM,Derecho,27,Otro,2,17,85.4,No,9.9,10,2,6.7,100.0
3331,UNLP,Medicina,21,Otro,3,10,100.0,Si,6.7,25,2,4.9,100.0
3332,UNC,Derecho,34,Otro,2,22,87.7,Si,9.7,10,6,6.0,100.0
3333,UNC,Psicología,23,Otro,2,8,90.4,Si,7.8,10,2,7.1,100.0
3334,UNLP,Medicina,28,M,3,26,100.0,No,10.0,13,2,7.3,100.0
